index,lat,lon,x,y,prob,prediction,shape
1172,24.0682971967,91.0491085013,66,441,0.507717192173,zigzag,fck
1173,23.3419983727,89.6831130969,23,140,0.49542504549,fck,zigzag
1174,25.927343601,89.4836180531,95,222,0.998340725899,zigzag,zigzag
1175,25.0923335936,91.4680358332,65,111,0.605242848396,zigzag,zigzag
1176,23.6357558025,90.1507554718,109,199,0.964021325111,zigzag,zigzag
1177,24.5591441372,91.8841307484,42,222,0.549751579762,zigzag,None
1178,24.6110334894,88.6936937052,92,87,0.00029106187867,fck,fck
1179,23.7090957443,88.7475340687,74,222,0.51114064455,zigzag,fck
1180,24.0238208648,88.7830924968,6,210,0.524451375008,zigzag,fck
1181,25.3020293301,89.5440551193,425,223,0.651896417141,zigzag,zigzag
1182,24.1156214007,90.1624897544,542,36,0.92918998003,zigzag,zigzag
1183,22.5892260687,92.0655768094,402,1804,8.32378282212e-05,fck,fck
1184,23.9655289204,90.7207202903,282,91,0.985589087009,zigzag,zigzag
1185,22.9568700807,91.4521816743,362,610,0.998009026051,zigzag,zigzag
1186,25.8149719197,89.0531894133,199,62,1.0,zigzag,zigzag
1187,23.5139620261,89.201480318,195,284,0.218684181571,fck,fck
1188,22.495519002,89.0249633789,162,0,0.956478238106,zigzag,zigzag
1189,23.7218591924,90.1591914021,57,215,0.587123334408,zigzag,zigzag
1190,21.8255559246,92.1119744418,478,212,0.665715098381,zigzag,zigzag
1191,22.8170558704,89.6158831457,420,33,0.582307696342,zigzag,zigzag
1192,23.1298989767,89.2684405157,32,369,0.579912245274,zigzag,None
1193,23.6430689763,89.810252869,130,205,0.94251292944,zigzag,zigzag
1194,22.6095276775,89.2913573109,174,222,0.415123134851,fck,fck
1195,25.3034733584,89.4328921171,296,117,0.547181546688,zigzag,zigzag
1196,24.9147978242,92.4611214208,137,239,0.991929292679,zigzag,zigzag
1197,25.6303790413,89.012419836,111,97,0.998593270779,zigzag,zigzag
1198,23.9899951751,90.0277110507,114,20,0.822329282761,zigzag,zigzag
1199,25.7977643187,89.1855771191,190,107,0.999464452267,zigzag,zigzag
1200,23.1793419428,90.3474671489,127,114,0.660967051983,zigzag,None
1201,24.082010904,89.1684232434,185,52,0.566234409809,zigzag,zigzag
1202,23.4276442358,91.2270232594,29,167,0.826582849026,zigzag,zigzag
1203,24.0905294072,91.0602051871,96,2,0.523017048836,zigzag,None
1204,23.7668998039,88.9617552056,76,221,0.601724267006,zigzag,fck
1205,24.7949396941,92.0681517445,158,222,0.577216088772,zigzag,fck
1206,22.9048257011,91.3753877352,40,171,0.972269058228,zigzag,zigzag
1207,25.6455045832,88.7854834949,87,181,0.507681190968,zigzag,fck
1208,23.4892226587,89.4913305539,155,179,0.791011214256,zigzag,fck
1209,25.6680327121,89.3513407009,65,186,0.546765327454,zigzag,zigzag
1210,25.1007714369,89.3804986127,200,100,0.463571041822,fck,zigzag
1211,24.962709903,90.2022661469,84,144,0.999994158745,zigzag,zigzag
1212,22.3688515698,91.7578738076,138,5,0.556161165237,zigzag,None
1213,24.9216099739,88.7174810661,196,235,0.60288721323,zigzag,zigzag
1214,23.8488606152,90.6987844166,162,318,0.474595278502,fck,zigzag
1215,25.0439452274,90.0137574332,165,2,0.977526903152,zigzag,zigzag
1216,23.848088228,90.6961849748,231,106,0.954858541489,zigzag,zigzag
1217,22.6556173584,90.3541864648,133,214,0.999812066555,zigzag,zigzag
1218,23.5769297391,91.0195950095,418,50,0.479648053646,fck,zigzag
1219,23.8181082672,90.106613975,216,183,0.998633921146,zigzag,zigzag
1220,24.8951995589,88.8900497963,330,197,0.568172574043,zigzag,None
1221,24.5456567634,90.087915148,131,2,0.680644571781,zigzag,zigzag
1222,25.6081350231,89.3150343201,107,137,0.308497369289,fck,fck
1223,24.1213975139,90.9798676611,26,170,0.681094706059,zigzag,zigzag
1224,24.7251397977,90.1565551758,155,0,0.563329100609,zigzag,zigzag
1225,25.7687250446,89.3078613281,133,0,0.767971634865,zigzag,zigzag
1226,23.7582168898,90.3231770639,178,149,0.625565826893,zigzag,zigzag
1227,24.4567251515,89.9764088213,38,92,0.653406918049,zigzag,None
1228,25.1462373023,89.7663688641,137,210,0.923941671848,zigzag,zigzag
1229,24.1172333393,90.1755360094,398,1100,0.351819008589,fck,zigzag
1230,23.3342760816,91.0133416293,37,212,0.463648766279,fck,zigzag
1231,24.5573866764,90.5018152495,199,158,0.999240159988,zigzag,zigzag
1232,24.2954733068,90.5629757453,140,218,0.00180832762271,fck,fck
1233,24.0703124151,91.2106050728,110,396,0.184249445796,fck,fck
1234,24.7082014159,90.3388718188,108,85,0.000329964852426,fck,fck
1235,22.8194178082,90.2928788308,209,142,0.999975204468,zigzag,zigzag
1236,25.8999117518,88.8227830607,118,87,0.999973773956,zigzag,zigzag
1237,23.0327963423,91.4639404842,355,1,0.99952018261,zigzag,zigzag
1238,22.9454565789,89.7982243118,26,120,0.999828577042,zigzag,zigzag
1239,23.6511512887,90.5445711948,307,61,0.637937545776,zigzag,zigzag
1240,23.8756280648,90.5613449634,239,85,0.699833869934,zigzag,zigzag
1241,24.5067626865,92.002049853,34,207,0.537041962147,zigzag,zigzag
1242,23.0684826079,89.3782057068,102,137,0.827371120453,zigzag,fck
1243,23.8829424191,90.343089777,1156,877,0.427942872047,fck,fck
1244,22.1675752934,90.0310707085,181,70,0.823223173618,zigzag,zigzag
1245,24.6286011753,88.7735652914,84,105,0.537018299103,zigzag,None
1246,23.9418283523,90.2126148719,157,540,0.897624492645,zigzag,zigzag
1247,24.8916609004,89.9651527399,201,70,0.00312277721241,fck,fck
1248,25.6968958308,89.615037099,140,188,0.999999523163,zigzag,zigzag
1249,23.7581049496,90.3119822899,188,132,0.697810053825,zigzag,zigzag
1250,25.1341524502,88.9179815564,106,11,0.785366475582,zigzag,fck
1251,23.5759124951,89.1314670002,284,174,0.00680972728878,fck,fck
1252,24.1416950761,90.0762053883,228,167,0.998679459095,zigzag,zigzag
1253,23.9314848181,88.7795243932,184,143,0.49022769928,fck,fck
1254,23.8207541061,90.2751977079,653,268,0.516460299492,zigzag,fck
1255,25.6391756293,88.9978163581,210,26,0.604353487492,zigzag,None
1256,24.5573642884,90.4848820812,201,121,0.757767915726,zigzag,zigzag
1257,22.0037214648,92.1201528762,268,655,0.0278826672584,fck,fck
1258,23.9815603464,89.2312758307,195,26,0.570392012596,zigzag,fck
1259,22.5304581877,90.4757104597,214,45,0.529304683208,zigzag,fck
1260,24.5517299362,88.2131644649,258,97,0.945886015892,zigzag,zigzag
1261,23.744006464,89.1344342895,100,192,0.0161818917841,fck,fck
1262,22.8108154295,89.6215357075,299,270,0.941022932529,zigzag,zigzag
1263,23.5044586476,91.1498614707,144,146,0.693524301052,zigzag,zigzag
1264,23.6135338197,88.7854344489,71,177,0.63441747427,zigzag,zigzag
1265,24.5132188429,90.6828812178,127,141,0.999898195267,zigzag,zigzag
1266,23.8161828962,90.1099736309,388,457,0.980598807335,zigzag,zigzag
1267,23.9328703474,90.0908946949,733,469,0.540539741516,zigzag,zigzag
1268,23.2976658633,89.8322745713,153,209,0.461096674204,fck,fck
1269,22.1989226938,90.8187879812,107,249,0.802215158939,zigzag,zigzag
1270,25.6175629792,88.6110632754,371,68,0.304635107517,fck,fck
1271,24.6080125744,88.2559694502,808,676,2.29462948482e-05,fck,fck
1272,25.8075431722,88.9697987674,200,205,0.406916737556,fck,zigzag
1273,23.631215932,89.535717281,65,215,0.570750594139,zigzag,fck
1274,24.6911150618,90.6254482255,74,161,0.99974411726,zigzag,zigzag
1275,23.8644356525,90.5861500302,117,316,0.615801215172,zigzag,zigzag
1276,23.8931849454,90.3478227229,241,1263,0.482901483774,fck,None
1277,24.8979085112,90.7666151842,88,250,0.594837725163,zigzag,zigzag
1278,24.018289794,89.0851797358,276,207,0.365965276957,fck,fck
1279,24.0187026976,88.8766724722,15,2,0.672540545464,zigzag,fck
1280,24.7949620821,89.222337176,156,193,0.467834323645,fck,None
1281,24.0539106727,91.2433065673,231,151,1.0,zigzag,zigzag
1282,24.6544387432,88.1123501899,229,163,0.999848008156,zigzag,zigzag
1283,21.4398164649,92.0675877146,42,176,0.0682737007737,fck,fck
1284,22.9267095776,91.1881051733,119,129,0.939445257187,zigzag,zigzag
1285,22.0986033829,91.9572094496,206,134,0.991156458855,zigzag,zigzag
1286,23.2617402992,91.1038684826,207,203,0.727404296398,zigzag,zigzag
1287,23.9903981597,89.1952759878,78,2,0.156792536378,fck,fck
1288,22.6678533032,90.2950245985,172,93,0.2430472821,fck,fck
1289,24.2699564734,90.5209554931,183,151,2.52377199e-11,fck,fck
1290,25.1603383477,88.7639890358,654,444,0.527441203594,zigzag,zigzag
1291,24.2238306742,90.0554098398,53,39,0.858189880848,zigzag,zigzag
1292,23.0161117123,91.2956387641,39,163,0.988842368126,zigzag,zigzag
1293,24.0118492619,91.2543664645,179,157,0.991384387016,zigzag,zigzag
1294,23.9443833303,88.8881615226,153,43,0.519342660904,zigzag,zigzag
1295,25.321849364,89.3407957875,207,222,0.495158612728,fck,None
1296,24.8854690586,89.2067405152,309,41,0.823423206806,zigzag,zigzag
1297,23.7202696418,88.9011464782,199,206,0.454478621483,fck,zigzag
1298,23.9412238753,89.1020638581,211,240,0.232230305672,fck,fck
1299,23.7792546867,90.2522073456,95,185,0.396544009447,fck,zigzag
1300,24.450773292,90.4610088876,123,190,0.999151706696,zigzag,zigzag
1301,23.7689544601,90.3171321315,117,104,0.545670032501,zigzag,zigzag
1302,23.0401573208,91.1328056872,149,99,0.999707877636,zigzag,zigzag
1303,23.8949348812,90.1230689441,309,181,0.998272061348,zigzag,zigzag
1304,23.8535599524,89.3631362913,191,28,0.594544231892,zigzag,zigzag
1305,24.1062544581,90.3410175804,483,708,0.911635398865,zigzag,zigzag
1306,24.4526242478,89.4316537038,181,16,0.547584176064,zigzag,fck
1307,23.1327676396,91.2973799017,227,81,0.999917030334,zigzag,zigzag
1308,24.3749827822,89.0426812844,191,101,0.280612558126,fck,fck
1309,23.5645904833,90.8702986564,171,194,0.525099813938,zigzag,zigzag
1310,23.8121986134,90.303252083,295,92,0.989390790462,zigzag,zigzag
1311,23.0213241978,89.8443276535,25,72,0.58758020401,zigzag,fck
1312,23.8789902806,89.8789051582,163,204,0.567544460297,zigzag,zigzag
1313,23.2971733265,90.9338133656,197,222,0.889954686165,zigzag,zigzag
1314,24.9628106492,88.9352090012,75,72,1.91508406715e-05,fck,fck
1315,23.9655266183,88.8989761895,58,29,0.929772973061,zigzag,zigzag
1316,25.9089657142,88.2584340214,192,205,0.517269790173,zigzag,fck
1317,22.3152909399,89.0997832158,384,54,0.850656867027,zigzag,fck
1318,25.6591954416,88.8616521007,191,121,0.000687349180225,fck,fck
1319,23.9083965104,90.1280471244,228,139,0.999945640564,zigzag,zigzag
1320,23.3005729104,91.2712751098,344,192,1.0,zigzag,zigzag
1321,24.8123807322,89.3964999057,159,61,0.0034395842813,fck,fck
1322,22.2371305546,92.0360510663,328,292,0.000287296919851,fck,fck
1323,24.4639080446,90.4273264716,513,355,0.999570906162,zigzag,zigzag
1324,24.585075416,89.4475691642,180,194,0.998928964138,zigzag,zigzag
1325,24.4402458419,90.6680079865,170,48,0.999997377396,zigzag,zigzag
1326,25.3053763414,89.4358103583,126,355,0.512148618698,zigzag,zigzag
1327,23.35654614,88.9412539335,75,117,0.850148200989,zigzag,zigzag
1328,24.0077048635,90.3388718148,2118,533,0.551344156265,zigzag,fck
1329,25.0971291084,89.5432458591,81,157,1.0,zigzag,zigzag
1330,25.0403565442,90.351231437,41,197,0.999999880791,zigzag,zigzag
1331,25.2140974899,89.0111078515,70,214,0.992414176464,zigzag,zigzag
1332,22.5807969733,92.0668029612,1155,1904,0.0845140740275,fck,fck
1333,24.9096143491,88.7417343667,155,197,1.55326506501e-05,fck,fck
1334,24.0131405458,89.0901946966,736,616,0.001812839997,fck,fck
1335,22.9912218142,89.232514244,4,127,0.557421207428,zigzag,None
1336,25.0230556036,89.306794574,475,137,0.559433043003,zigzag,fck
1337,22.6480244838,90.968832287,132,166,0.851187765598,zigzag,zigzag
1338,24.5723967496,90.742987223,197,115,0.986730694771,zigzag,zigzag
1339,23.0068374063,89.1488170622,190,21,0.498989373446,fck,zigzag
1340,23.3352979894,90.3581714622,171,91,0.994691193104,zigzag,zigzag
1341,22.8921974346,89.1920144201,38,184,0.717701971531,zigzag,zigzag
1342,25.801781869,89.209695543,52,58,0.959345579147,zigzag,zigzag
1343,24.801269579,89.4048377439,38,69,0.0338006466627,fck,fck
1344,23.8573032031,88.728344781,81,1,0.475506007671,fck,None
1345,22.5738678762,92.0657484707,1774,1818,0.46224796772,fck,fck
1346,23.0250567541,89.7520474011,369,162,0.172657698393,fck,fck
1347,22.1327561451,92.1908160605,110,146,1.23730842461e-07,fck,fck
1348,23.5751190832,88.9608478512,130,371,0.741796851158,zigzag,zigzag
1349,25.7497084188,89.3276759532,64,272,0.998924791813,zigzag,zigzag
1350,24.3952524224,90.7651805866,168,133,0.790904641151,zigzag,zigzag
1351,23.1718567495,90.7423128395,119,60,1.22852299e-07,fck,fck
1352,23.1574111955,91.1849662227,56,97,0.999952673912,zigzag,zigzag
1353,24.4213266186,89.8946244343,73,366,0.60221016407,zigzag,zigzag
1354,25.7476151374,89.083671565,251,532,6.96949700796e-06,fck,fck
1355,22.9717643543,90.4528917567,161,200,0.801957547665,zigzag,zigzag
1356,24.0065292108,90.216734748,206,204,0.496758520603,fck,fck
1357,23.1179372062,90.6724466579,198,186,0.51093351841,zigzag,fck
1358,22.6218461904,89.1536113177,206,188,0.52214717865,zigzag,fck
1359,25.0059095226,88.9605535769,228,123,6.86048394982e-07,fck,fck
1360,22.8865771416,90.5403532285,88,165,0.0146184507757,fck,fck
1361,22.5256305473,90.3796046096,192,271,0.484306663275,fck,zigzag
1362,23.5758355003,88.7202521731,66,13,0.802614569664,zigzag,zigzag
1363,25.1475917784,89.7663566025,16,209,0.576275885105,zigzag,None
1364,23.780693429,88.6752891527,191,154,0.538762509823,zigzag,fck
1365,25.3051860431,89.3638474593,143,86,0.54917538166,zigzag,zigzag
1366,23.204386505,90.8082430678,145,285,0.994588136673,zigzag,zigzag
1367,22.6349806979,90.3732286163,165,199,0.0935079827905,fck,fck
1368,23.1772609457,90.8284500634,764,365,0.000748598831706,fck,fck
1369,22.7081288146,90.4174314206,196,220,0.477960258722,fck,zigzag
1370,25.6169894295,89.6400506137,201,212,0.915495872498,zigzag,zigzag
1371,25.6744516122,88.5626179818,155,149,0.999852180481,zigzag,zigzag
1372,23.2624567163,91.1035496832,143,177,0.724499940872,zigzag,zigzag
1373,24.4364692669,88.3596038803,284,168,0.00135218864307,fck,fck
1374,25.4429387918,89.0991333553,30,1,0.861966490746,zigzag,zigzag
1375,25.17285534,89.752329416,202,185,0.946504354477,zigzag,zigzag
1376,24.0738280778,90.345198762,1140,601,0.647643923759,zigzag,zigzag
1377,22.989184503,90.7373469207,186,103,0.999668836594,zigzag,zigzag
1378,23.9381063082,90.7586329299,41,271,0.860656559467,zigzag,zigzag
1379,22.2186941433,90.2804333821,158,23,0.594537615776,zigzag,zigzag
1380,23.8149635358,90.0747094831,48,45,0.948322415352,zigzag,zigzag
1381,23.944193032,88.7812042231,170,56,0.350262343884,fck,fck
1382,25.7140622512,88.6734131404,154,1,0.608865082264,zigzag,fck
1383,23.6488173169,90.4360321574,66,169,0.529611766338,zigzag,fck
1384,23.0915934752,91.3474191906,746,354,0.990014314651,zigzag,zigzag
1385,24.3849332971,88.9183126174,196,38,0.996515035629,zigzag,zigzag
1386,23.9172049913,90.8024924098,114,488,0.999183118343,zigzag,zigzag
1387,23.5795155573,90.4913561667,187,201,0.81932091713,zigzag,fck
1388,24.8982219437,89.9594143454,60,50,2.62681587628e-05,fck,fck
1389,23.8090089115,90.0311933237,131,80,0.999497532845,zigzag,zigzag
1390,23.9874186888,90.0780691411,120,95,0.983522951603,zigzag,zigzag
1391,23.916357476,90.0915322978,414,73,0.640084803104,zigzag,zigzag
1392,24.4500232928,90.7483822949,190,107,0.868436276913,zigzag,zigzag
1393,23.9358310342,90.1459980008,20,35,0.483091026545,fck,zigzag
1394,23.060330691,91.1626870245,153,520,0.999917268753,zigzag,zigzag
1395,24.9509421855,89.4342041016,23,0,0.512826502323,zigzag,None
1396,22.4687448183,89.1479710154,60,176,0.0538566410542,fck,fck
1397,22.8254451391,90.2943379474,349,709,0.348002284765,fck,fck
1398,23.1566500023,91.4678764334,124,98,0.999788701534,zigzag,zigzag
1399,24.4386073243,88.358009883,93,38,0.0151059636846,fck,fck
1400,24.9421503556,91.8022482732,141,40,0.898614943027,zigzag,zigzag
1401,23.8809906902,90.1589461677,433,643,0.569712460041,zigzag,fck
1402,24.4231445874,89.4655813481,134,95,0.0972159951925,fck,fck
1403,24.8475464789,91.7246695908,135,209,0.924434065819,zigzag,zigzag
1404,24.4077024539,90.6200286305,173,167,0.99700397253,zigzag,zigzag
1405,23.9206175164,90.1644883819,482,199,0.978234469891,zigzag,zigzag
1406,23.8880691735,88.8354492188,25,0,0.521395683289,zigzag,None
1407,23.6734143305,89.3961811062,116,35,0.00681594805792,fck,fck
1408,23.660030609,90.3915963842,188,129,0.999197661877,zigzag,zigzag
1409,23.9095942703,90.9201049784,121,224,0.999672174454,zigzag,zigzag
1410,22.5494019663,90.1451151694,108,187,0.5326603055,zigzag,fck
1411,23.8925095865,90.3465475351,77,39,0.539769768715,zigzag,None
1412,24.7146006822,90.3815664545,205,207,0.999898433685,zigzag,zigzag
1413,25.6515330803,89.0323815972,212,605,0.93916285038,zigzag,zigzag
1414,25.8658544282,88.4886441897,70,164,0.810496747494,zigzag,fck
1415,24.0692713715,90.9563990977,203,272,0.981801450253,zigzag,zigzag
1416,22.5779313047,92.0556204569,1411,992,0.000177250258275,fck,fck
1417,23.9487543344,90.1531832543,211,173,0.00687123788521,fck,fck
1418,24.8924220936,89.9717739636,133,162,5.59260804334e-10,fck,fck
1419,22.5736572412,92.0656994389,207,246,0.522229611874,zigzag,fck
1420,25.0512196624,90.0093310171,182,537,0.754962861538,zigzag,fck
1421,23.6463797374,90.538967677,59,52,0.670413911343,zigzag,zigzag
1422,24.1353401115,91.5535231987,124,139,1.66737443297e-10,fck,fck
1423,23.7831060023,90.5847767402,200,204,0.998587906361,zigzag,zigzag
1424,23.7387879243,90.2069132641,117,299,0.631326794624,zigzag,zigzag
1425,24.391503405,90.7595034997,56,118,0.521920442581,zigzag,None
1426,24.5573754824,90.3988674704,200,50,0.841359019279,zigzag,zigzag
1427,23.9097174045,90.6908512084,110,343,0.869975268841,zigzag,zigzag
1428,24.9888877311,88.9213902604,192,65,0.596197187901,zigzag,fck
1429,24.6562745621,90.4105649666,65,108,0.0201006866992,fck,fck
1430,23.9583776352,89.2759323113,24,84,0.520075559616,zigzag,fck
1431,22.7097967233,89.1162136618,47,50,0.557683169842,zigzag,None
1432,23.9099636729,90.0751508977,88,81,0.475204646587,fck,zigzag
1433,24.594516707,91.6527434743,229,167,0.97133487463,zigzag,zigzag
1434,24.3747477078,88.9058181205,212,139,0.992580413818,zigzag,zigzag
1435,23.8970765589,90.1457527644,342,687,0.584487974644,zigzag,fck
1436,26.0978147509,88.8135010855,81,2,0.730472326279,zigzag,zigzag
1437,24.5325711303,89.5058359417,184,18,0.998077630997,zigzag,zigzag
1438,24.9103867364,89.3771144318,86,48,0.0445152521133,fck,fck
1439,24.5410874996,90.4083946739,316,379,0.320386111736,fck,fck
1440,24.3837974203,88.668766021,74,70,0.810995399952,zigzag,zigzag
1441,23.1668290689,90.2352496543,117,146,0.0217151194811,fck,fck
1442,23.0752348454,91.9861957002,176,34,0.53775292635,zigzag,fck
1443,22.6843684719,89.5275878906,55,0,0.976625978947,zigzag,zigzag
1444,22.2751241039,90.4908534445,113,160,0.522871434689,zigzag,fck
1445,24.1862877276,90.5404513207,50,173,0.995354175568,zigzag,zigzag
1446,23.1861774545,90.948760168,193,97,0.721930623055,zigzag,zigzag
1447,25.6298529225,88.8912882117,158,74,0.617746651173,zigzag,zigzag
1448,24.9780071123,91.8594728198,52,3,0.730967462063,zigzag,zigzag
1449,22.9100087667,89.1491358616,29,47,0.822849690914,zigzag,zigzag
1450,24.6061960043,90.339350018,78,124,0.968965530396,zigzag,zigzag
1451,23.4696963556,88.9068726131,99,1,0.51639354229,zigzag,None
1452,23.6468303978,90.9725107423,693,466,0.494426131248,fck,zigzag
1453,25.0615218168,89.9960272621,373,348,0.99924659729,zigzag,zigzag
1454,25.2399168835,89.0164293544,205,200,0.998590886593,zigzag,zigzag
1455,25.3995775148,88.9741761333,358,114,8.20188288344e-05,fck,fck
1456,23.9984743395,88.9663042328,29,144,0.521060526371,zigzag,zigzag
1457,24.6237531943,88.2347937986,71,69,0.0211870409548,fck,fck
1458,22.8997319987,91.4105415333,43,126,0.792476296425,zigzag,zigzag
1459,24.9747226295,90.2294009062,123,117,0.945296764374,zigzag,zigzag
1460,22.5812989581,90.4028769888,204,153,0.481953769922,fck,fck
1461,23.615479491,90.4313727745,122,461,0.209021955729,fck,fck
1462,23.8543547277,90.5484458364,120,153,0.519031524658,zigzag,zigzag
1463,23.9993827214,90.824109484,172,235,0.479493796825,fck,zigzag
1464,23.7061444022,89.3972110737,113,119,0.966442286968,zigzag,zigzag
1465,24.014458841,88.8827296662,170,48,0.280945152044,fck,fck
1466,24.5755101938,90.3216688972,142,26,0.0194550417364,fck,fck
1467,24.8011912209,89.4258785228,45,217,0.634228408337,zigzag,None
1468,23.0960409583,89.2066056385,123,30,0.697779119015,zigzag,zigzag
1469,23.6070886181,90.4539339817,1546,733,0.461982399225,fck,fck
1470,24.9968147496,91.8459238323,151,18,0.82539254427,zigzag,zigzag
1471,24.1127688376,89.2454746785,125,64,4.26561309723e-05,fck,fck
1472,23.0538686438,88.9756475175,53,10,0.505617976189,zigzag,zigzag
1473,25.1416005281,89.0496826172,107,0,0.632546722889,zigzag,None
1474,24.6571923335,89.8253958557,206,96,0.506844460964,zigzag,zigzag
1475,24.6390913139,88.7372098645,39,52,0.571048974991,zigzag,fck
1476,25.0388117697,90.0233949923,179,116,0.995809555054,zigzag,zigzag
1477,24.9177588888,89.7380079529,95,137,0.00110750098247,fck,fck
1478,22.2359887648,92.0389202615,430,526,0.600182235241,zigzag,fck
1479,23.7643637564,90.144440786,78,132,0.525285601616,zigzag,None
1480,23.8018172799,90.0477586466,100,87,0.974804520607,zigzag,zigzag
1481,24.3835511519,88.6743082312,96,74,0.846608877182,zigzag,zigzag
1482,24.4654939501,89.9972166313,148,221,0.753014624119,zigzag,zigzag
1483,24.7678008402,89.9374171662,132,48,0.203415930271,fck,fck
1484,22.8223971137,90.1603930329,169,89,0.663955330849,zigzag,fck
1485,22.9494291789,90.8752645751,123,151,0.0385431274772,fck,fck
1486,24.7141318208,91.7964608327,24,16,0.642786324024,zigzag,fck
1487,25.5122746349,89.3896947572,38,178,0.494655430317,fck,zigzag
1488,25.4279895446,89.3075425266,36,198,0.505617856979,zigzag,fck
1489,24.7504654287,90.3680910363,121,228,0.184869363904,fck,fck
1490,22.1631373949,90.1299108772,123,67,3.89569577237e-05,fck,fck
1491,22.5967042655,91.9320487967,187,98,0.00494039896876,fck,fck
1492,23.4484766773,91.2249633224,194,223,0.999999880791,zigzag,zigzag
1493,23.1773320002,90.8554376845,81,326,0.000645115389489,fck,fck
1494,23.3909357118,89.5816734845,156,155,0.608010232449,zigzag,fck
1495,24.1127800316,90.5882590154,124,40,0.83356398344,zigzag,zigzag
1496,23.2341941332,89.3434442773,188,214,0.498255521059,fck,fck
1497,24.4199049783,88.5646656573,200,92,0.407184243202,fck,zigzag
1498,23.5963754584,90.8687904897,30,71,0.856332659721,zigzag,zigzag
1499,25.6630591593,88.8974802822,67,131,0.994847536087,zigzag,zigzag
1500,22.9424006121,90.4071072145,299,274,4.4483334932e-05,fck,fck
1501,25.1641107317,88.7623092079,317,307,0.976269900799,zigzag,zigzag
1502,23.9507580636,91.1022009162,32,67,0.554073750973,zigzag,fck
1503,23.880807673,90.5984973889,225,203,0.999490380287,zigzag,zigzag
1504,24.1085039168,90.1518344853,506,287,0.785339057446,zigzag,zigzag
1505,24.3179114747,90.683690478,148,207,0.605122029781,zigzag,fck
1506,22.8802626308,89.8899895785,200,212,0.497105687857,fck,fck
1507,24.3236223144,90.8987699231,85,52,0.999998688698,zigzag,zigzag
1508,24.8784085284,91.9182300559,272,91,0.999993920326,zigzag,zigzag
1509,23.8719482602,88.8214465532,119,202,0.506522119045,zigzag,fck
1510,24.7557427415,88.1614330804,318,358,0.688874065876,zigzag,None
1511,24.4761201615,89.4409356789,92,101,0.913789153099,zigzag,fck
1512,24.6385766004,88.1727872541,308,388,0.997143566608,zigzag,zigzag
1513,24.7221189003,89.9436582827,202,109,0.571947991848,zigzag,fck
1514,21.9918393095,92.1954263953,192,74,0.999999165535,zigzag,zigzag
1515,22.80987697,89.5918873308,609,764,0.989366054535,zigzag,zigzag
1516,24.7231920386,90.5640670204,329,307,0.840983211994,zigzag,zigzag
1517,24.075126286,89.243758064,128,148,0.0559292323887,fck,fck
1518,22.7801268393,90.1252269733,100,133,0.663119316101,zigzag,fck
1519,23.1861774545,90.8239500843,193,222,0.553757369518,zigzag,fck
1520,23.01143635,89.2164148589,5,158,0.66756695509,zigzag,None
1521,24.0196330761,90.007835114,156,191,0.432794481516,fck,zigzag
1522,25.9243809242,89.4789218897,139,63,7.57803940602e-20,fck,fck
1523,24.28492239,91.0797745838,188,30,0.408550024033,fck,fck
1524,22.3052393046,91.8276296335,147,94,9.85463066172e-06,fck,fck
1525,23.6281959251,89.7793047756,110,145,0.740598618984,zigzag,zigzag
1526,23.4055672773,90.2164649946,200,182,0.453030109406,fck,zigzag
1527,24.6640426464,92.1707929876,40,81,1.0,zigzag,zigzag
1528,24.4100020133,88.6462661196,191,27,0.493426680565,fck,zigzag
1529,24.9226790986,89.7321714663,323,109,0.999370157719,zigzag,zigzag
1530,24.0116939186,89.1180038434,417,196,0.41756439209,fck,fck
1531,23.5647248116,90.477635518,159,202,0.0314085073769,fck,fck
1532,23.7230303948,88.8855866018,177,57,0.603570461273,zigzag,fck
1533,23.9884485384,90.3557191546,28,339,0.533673226833,zigzag,fck
1534,21.4523186339,92.1368285568,67,223,0.560011327267,zigzag,zigzag
1535,23.1731167883,90.1824392583,232,95,0.991848468781,zigzag,zigzag
1536,21.4486317238,92.039545603,168,129,1.26564327729e-05,fck,fck
1537,23.9312833258,90.6074728281,202,39,0.611979782581,zigzag,zigzag
1538,23.5095294627,89.4219425735,141,120,0.954587638378,zigzag,zigzag
1539,23.6162945181,90.4596601206,274,80,0.54661744833,zigzag,fck
1540,24.5414547478,90.0047574709,60,164,0.00365259964019,fck,fck
1541,25.4050696908,89.2128467551,89,91,0.673011660576,zigzag,fck
1542,23.9704453475,89.4869164055,67,43,0.996102571487,zigzag,zigzag
1543,23.8038095138,90.3160408523,371,463,0.485770404339,fck,zigzag
1544,25.6911399308,89.0691539177,212,468,0.00115880358499,fck,fck
1545,23.92888482,90.1773507243,192,128,0.492457121611,fck,zigzag
1546,24.6110909293,88.2586547226,533,895,0.995626091957,zigzag,zigzag
1547,23.762214505,90.1454094459,270,211,0.531733512878,zigzag,zigzag
1548,23.8166926421,88.6676379594,118,202,0.125323727727,fck,fck
1549,22.8424015094,90.8587973445,191,152,0.906730294228,zigzag,zigzag
1550,22.8208523392,89.582347868,307,210,0.913771390915,zigzag,zigzag
1551,22.1875638502,90.8109038212,213,54,0.999621152878,zigzag,zigzag
1552,22.813692292,89.3396432048,42,128,0.96772903204,zigzag,zigzag
1553,25.0795939228,89.0048422119,92,151,0.477965503931,fck,fck
